name	degree	betweenness_centrality	closeness_centrality	eigenvector_centrality	Abundance	module	z	p	taxa_roles
otu2081	152	30.8070943370297	9.72144955656617e-05	1.39847086049463e-13	NA	M1	1.23718743726178	0	Peripheral nodes
otu2083	193	655.072979506849	9.77616300669272e-05	8.34194656978545e-14	NA	M1	1.83534038898183	0	Peripheral nodes
otu2084	154	19.799442482996	9.72474757506735e-05	1.40118633789365e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2087	5	5	0.144307469180566	1.69717337438669e-18	NA	M35	1.4638501094228	0	Peripheral nodes
otu2088	27	16319.35913362	9.3607766062745e-05	4.95438851450962e-14	NA	M1	-0.58644961066523	0	Peripheral nodes
otu2091	154	19.799442482996	9.72474757506735e-05	1.39901395597444e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2094	6	0	8.18348144988453e-05	8.38403646947024e-16	NA	M1	-0.892820634716967	0	Peripheral nodes
otu2095	207	3654.45437303667	9.7847606634765e-05	1.6412345399669e-13	NA	M1	2.03958773834966	0	Peripheral nodes
otu2096	154	19.799442482996	9.72474757506735e-05	1.40118633789365e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2098	16	0	0.00397697749710222	2.03660804926403e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2099	16	0	0.00397697749710222	1.35773869950935e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2100	154	19.799442482996	9.72474757506735e-05	1.39955705145424e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2101	154	19.799442482996	9.72474757506735e-05	1.40118633789365e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2102	16	0	0.00397697749710222	3.39434674877338e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2104	207	3654.45437303667	9.7847606634765e-05	1.6412345399669e-13	NA	M1	2.03958773834966	0	Peripheral nodes
otu2108	16	0	0.00397697749710222	2.7154773990187e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2109	14	1311.5	9.70916298728799e-05	7.55024913410155e-13	NA	M1	-0.776107863649638	0	Peripheral nodes
otu2111	6	811232	0.000114673697833681	3.76892058079994e-06	NA	M10	-0.049029033784546	0.444444444444444	Peripheral nodes
otu2112	154	19.799442482996	9.72474757506735e-05	1.40010014693404e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2114	6	339	7.24303994906597e-05	3.56406408621205e-17	NA	M1	-0.892820634716967	0	Peripheral nodes
otu2115	50	8192.12724731485	0.000101234263486277	3.40412246740984e-13	NA	M1	-0.250900393846661	0	Peripheral nodes
otu2116	154	19.799442482996	9.72474757506735e-05	1.40010014693404e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2117	154	19.799442482996	9.72474757506735e-05	1.40010014693404e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2118	154	19.799442482996	9.72474757506735e-05	1.40064324241385e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2119	154	19.799442482996	9.72474757506735e-05	1.40010014693404e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2120	175	478.713838599996	0.000102506453360838	1.34883193364057e-12	NA	M1	1.57273665408035	0	Peripheral nodes
otu2121	3	0	6.97123754870623e-05	6.78869349754676e-18	NA	M1	-0.936587923867215	0	Peripheral nodes
otu2122	32	8704.52798481712	0.000100658077843149	6.18083388177642e-13	NA	M1	-0.51350412874815	0	Peripheral nodes
otu2125	16	0	0.00397697749710222	6.78869349754676e-18	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2126	124	446.75	0.00694395980180057	0	NA	M3	2.67080108948646	0	Module hubs
otu2127	207	3654.45437303667	9.7847606634765e-05	1.6406914444871e-13	NA	M1	2.03958773834966	0	Peripheral nodes
otu2128	24	42.6428571428571	0.0431296055483312	6.78869349754676e-18	NA	M12	3.5751118586851	0	Module hubs
otu2129	4	0	8.2706769391958e-05	3.73378142365072e-17	NA	M1	-0.921998827483799	0	Peripheral nodes
otu2130	193	655.072979506849	9.77616300669272e-05	8.33108466018938e-14	NA	M1	1.83534038898183	0	Peripheral nodes
otu2133	3	0	6.7445833098877e-05	8.48586687193344e-19	NA	M44	-0.447213595499958	0	Peripheral nodes
otu2134	16	0	0.00397697749710222	1.35773869950935e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2135	19	4838.75	7.93689241354861e-05	1.54782211744066e-15	NA	M1	-0.703162381732558	0	Peripheral nodes
otu2136	3	0	6.97826394702395e-05	6.78869349754676e-18	NA	M1	-0.936587923867215	0	Peripheral nodes
otu2137	12	1230	7.30456564079387e-05	4.07321609852805e-17	NA	M1	-0.80528605641647	0	Peripheral nodes
otu2138	154	19.799442482996	9.72474757506735e-05	1.40064324241385e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2139	124	446.75	0.00694395980180057	5.4309547980374e-17	NA	M3	2.67080108948646	0	Module hubs
otu2141	38	815.48061594203	0.000101963709568058	1.63573569823389e-12	NA	M1	-0.425969550447653	0	Peripheral nodes
otu2142	7	0	0.0543567331330238	0	NA	M19	-0.936474306633197	0	Peripheral nodes
otu2143	4	659	6.25941484741733e-05	5.09152012316007e-18	NA	M6	-1.02994100105835	0	Peripheral nodes
otu2145	16	0	0.00397697749710222	1.35773869950935e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2146	207	3654.45437303667	9.7847606634765e-05	1.6412345399669e-13	NA	M1	2.03958773834966	0	Peripheral nodes
otu2147	42	3208.75	9.53916021573111e-05	1.08347548220846e-14	NA	M1	-0.367613164913989	0	Peripheral nodes
otu2148	11	21497	8.98059726357966e-05	9.63994476651639e-16	NA	M1	-0.819875152799886	0	Peripheral nodes
otu2151	152	30.8070943370297	9.72144955656617e-05	1.39955705145424e-13	NA	M1	1.23718743726178	0	Peripheral nodes
otu2153	152	30.8070943370297	9.72144955656617e-05	1.39901395597444e-13	NA	M1	1.23718743726178	0	Peripheral nodes
otu2154	11	4	8.70521352445692e-05	2.90488194760026e-14	NA	M1	-0.819875152799886	0	Peripheral nodes
otu2155	2	506	6.59074358565397e-05	8.48586687193344e-19	NA	M1	-0.951177020250631	0	Peripheral nodes
otu2158	38	1779	8.85435656652448e-05	5.74323469892455e-15	NA	M1	-0.425969550447653	0	Peripheral nodes
otu2160	193	655.072979506849	9.77616300669272e-05	8.35280847938153e-14	NA	M1	1.83534038898183	0	Peripheral nodes
otu2161	187	819.595202192143	9.76800154046574e-05	8.12470837786396e-14	NA	M1	1.74780581068134	0	Peripheral nodes
otu2163	77	3039	0.000100435747807237	3.50576278645511e-12	NA	M1	0.143005208505573	0	Peripheral nodes
otu2164	175	478.713838599996	0.000102506453360838	1.34883193364057e-12	NA	M1	1.57273665408035	0	Peripheral nodes
otu2166	5	5	0.144307469180566	0	NA	M36	1.4638501094228	0	Peripheral nodes
otu2167	11	739.265306122449	8.09540493805006e-05	1.18462701532191e-15	NA	M1	-0.819875152799886	0	Peripheral nodes
otu2168	22	14	9.67699222873084e-05	2.62467183479552e-12	NA	M1	-0.65939509258231	0	Peripheral nodes
otu2169	19	591	9.09270376251971e-05	3.98903629915847e-14	NA	M1	-0.703162381732558	0	Peripheral nodes
otu2173	154	19.799442482996	9.72474757506735e-05	1.40064324241385e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2185	31	63411	9.84655866521656e-05	2.07761175798921e-12	NA	M1	-0.528093225131566	0	Peripheral nodes
otu2186	71	866	0.000100953275724819	3.14816156777834e-12	NA	M1	0.0554706302050763	0	Peripheral nodes
otu2188	67	1557	0.00010331894199661	2.14419526381315e-12	NA	M1	-0.00288575532858788	0	Peripheral nodes
otu2189	77	358298.666666668	0.000112542513869764	4.15375444270555e-11	NA	M1	0.143005208505573	0	Peripheral nodes
otu2190	38	2838.83333333333	9.99079338115231e-05	2.8676799072337e-12	NA	M1	-0.425969550447653	0	Peripheral nodes
otu2191	69	1074.73529411765	9.9218739893522e-05	3.53166844084175e-12	NA	M1	0.0262924374382442	0	Peripheral nodes
otu2192	70	28040	0.00010300241379818	3.27386101657892e-12	NA	M1	0.0408815338216603	0	Peripheral nodes
otu2193	64	1166	9.90027813555945e-05	3.22902848472112e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2194	64	5281.5	0.000101182093516016	2.78347295309013e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2195	65	8164.33333333333	9.99219596012003e-05	3.08882838660978e-12	NA	M1	-0.03206394809542	0	Peripheral nodes
otu2196	68	1541	0.000101442154974771	2.12983038837234e-12	NA	M1	0.0117033410548282	0	Peripheral nodes
otu2197	33	3705.90476190476	9.60996164968999e-05	8.92170099447595e-14	NA	M1	-0.498915032364733	0	Peripheral nodes
otu2198	182	5404.18707253989	9.75316235499486e-05	7.83143681876994e-14	NA	M1	1.67486032876426	0	Peripheral nodes
otu2199	72	758	9.97001349676401e-05	3.1704284824503e-12	NA	M1	0.0700597265884924	0	Peripheral nodes
otu2200	21	2931	9.57621105993263e-05	1.88350264481385e-12	NA	M1	-0.673984188965726	0	Peripheral nodes
otu2202	32	105.333333333334	0.000102327489775565	5.30685748090225e-13	NA	M1	-0.51350412874815	0	Peripheral nodes
otu2203	20	289	8.87792283704573e-05	2.4099861916291e-15	NA	M1	-0.688573285349142	0	Peripheral nodes
otu2204	7	1922	8.40573140843565e-05	6.05890894656048e-15	NA	M1	-0.878231538333551	0	Peripheral nodes
otu2205	30	9307	9.58955475639657e-05	4.97747007240128e-13	NA	M1	-0.58644961066523	0.18	Peripheral nodes
otu2206	95	11419.0970121381	0.000111139086994723	8.42402458964819e-11	NA	M1	0.405608943407061	0	Peripheral nodes
otu2208	64	5470.5	0.00010058562754775	2.96277592574734e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2209	34	1881.66666666667	9.61721237594296e-05	1.06989809521337e-13	NA	M1	-0.484325935981317	0	Peripheral nodes
otu2210	49	3619	9.94285320036196e-05	1.36045417690837e-12	NA	M1	-0.265489490230077	0	Peripheral nodes
otu2211	193	655.072979506849	9.77616300669272e-05	8.33108466018938e-14	NA	M1	1.83534038898183	0	Peripheral nodes
otu2212	67	6489	0.000103022627692897	2.95395062420052e-12	NA	M1	-0.00288575532858788	0	Peripheral nodes
otu2213	34	6640	9.47616232693704e-05	1.7427933946902e-13	NA	M1	-0.484325935981317	0	Peripheral nodes
otu2214	14	34	0.000100595850761852	8.26122085766742e-11	NA	M1	-0.776107863649638	0	Peripheral nodes
otu2215	64	866.7	9.91557209180606e-05	3.10384497662636e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2216	4	3543	7.97253074241053e-05	3.56406408621205e-17	NA	M1	-0.921998827483799	0	Peripheral nodes
otu2217	33	152	0.000103100786660281	4.42422821129611e-11	NA	M1	-0.498915032364733	0	Peripheral nodes
otu2218	36	8638.28817287782	0.000100253550222954	1.34523392608687e-12	NA	M1	-0.455147743214485	0	Peripheral nodes
otu2219	175	478.713838599996	0.000102506453360838	1.34894055273653e-12	NA	M1	1.57273665408035	0	Peripheral nodes
otu2220	18	20.7857142857143	9.6017249818402e-05	1.88409326114814e-12	NA	M1	-0.717751478115974	0	Peripheral nodes
otu2221	68	52.9444444444444	0.000100810386529645	3.26701801353339e-12	NA	M1	0.0117033410548282	0	Peripheral nodes
otu2222	50	41.2857142857143	9.84399524187748e-05	2.46436362654445e-12	NA	M1	-0.250900393846661	0	Peripheral nodes
otu2223	60	492.264705882353	9.90740124815135e-05	2.81136090597805e-12	NA	M1	-0.1050094300125	0	Peripheral nodes
otu2224	63	19	9.89305535138508e-05	3.22498242339658e-12	NA	M1	-0.0612421408622521	0	Peripheral nodes
otu2225	4	0	8.55518827832415e-05	4.45338293439067e-15	NA	M1	-0.921998827483799	0	Peripheral nodes
otu2226	60	1322	9.97106840929986e-05	2.64932836957861e-12	NA	M1	-0.1050094300125	0	Peripheral nodes
otu2227	70	57469.1666666667	0.000109764928459704	4.26794298281168e-11	NA	M1	0.0408815338216603	0	Peripheral nodes
otu2228	66	439.111111111111	0.000100777064791599	2.983087696692e-12	NA	M1	-0.0174748517120039	0	Peripheral nodes
otu2229	68	52.9444444444444	0.000100810386529645	3.2669908587594e-12	NA	M1	0.0117033410548282	0	Peripheral nodes
otu2230	55	44.5	0.000107088539216627	4.40086152827755e-11	NA	M1	-0.17795491192958	0	Peripheral nodes
otu2232	93	25192.1666666668	0.000111344451573318	4.31804897177838e-11	NA	M1	0.376430750640229	0	Peripheral nodes
otu2235	77	1095.5	0.000100969902352716	3.62456492266218e-12	NA	M1	0.143005208505573	0	Peripheral nodes
otu2236	63	2920	0.000109285364283154	8.2718085040462e-11	NA	M1	-0.0612421408622521	0	Peripheral nodes
otu2237	17	22721	8.95451718352505e-05	7.61148314944942e-14	NA	M1	-0.73234057449939	0	Peripheral nodes
otu2239	30	110741.333333333	0.000105635869290163	2.21827348725838e-13	NA	M1	-0.542682321514982	0	Peripheral nodes
otu2240	28	50617	9.75221702720826e-05	6.9108899805026e-14	NA	M1	-0.571860514281814	0	Peripheral nodes
otu2241	54	1029	9.95797172113476e-05	2.63173207603297e-12	NA	M1	-0.192544008312996	0	Peripheral nodes
otu2245	66	95397.1610925306	9.88637431691288e-05	9.58563521853602e-15	NA	M1	-0.0174748517120039	0	Peripheral nodes
otu2246	76	376.5	9.98914070402498e-05	3.46079448072737e-12	NA	M1	0.128416112122157	0	Peripheral nodes
otu2247	6	82	7.49487182070464e-05	1.17104962832682e-16	NA	M1	-0.892820634716967	0	Peripheral nodes
otu2248	4	3	7.41677545643046e-05	6.78869349754675e-17	NA	M1	-0.921998827483799	0	Peripheral nodes
otu2249	5	85	7.72623976148704e-05	1.37471043325322e-16	0.0256832264289118	M1	-0.907409731100383	0	Peripheral nodes
otu2250	66	676	9.9838463132449e-05	2.94697184728505e-12	NA	M1	-0.0174748517120039	0	Peripheral nodes
otu2252	10	1562	8.47500042090667e-05	1.88759622699288e-14	NA	M1	-0.834464249183303	0	Peripheral nodes
otu2254	64	519.402380952382	0.000100575161765067	3.2434748244839e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2255	64	519.402380952382	0.000100575161765067	3.24344766970991e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2256	73	8126.61666666667	0.00010311762250371	3.41281199508670e-12	NA	M1	0.0846488229719084	0	Peripheral nodes
otu2257	58	54.5	9.88573625442169e-05	1.85692490977096e-12	NA	M1	-0.134187622779332	0	Peripheral nodes
otu2258	34	3342	9.76289817438253e-05	1.74625562837395e-12	0.0106549768064377	M1	-0.484325935981317	0	Peripheral nodes
otu2259	60	2739.78571428571	0.000107488982357619	4.24914644825568e-11	NA	M1	-0.1050094300125	0	Peripheral nodes
otu2260	64	519.402380952382	0.000100575161765067	3.2434748244839e-12	NA	M1	-0.046653044478836	0	Peripheral nodes
otu2261	71	297	0.000100746577164986	3.54578892331665e-12	NA	M1	0.0554706302050763	0	Peripheral nodes
otu2262	55	35747.3333333333	0.000107810763741915	4.20612785530042e-11	NA	M1	-0.17795491192958	0	Peripheral nodes
otu2263	58	10	9.88727801228148e-05	2.52487804038158e-12	NA	M1	-0.134187622779332	0	Peripheral nodes
otu2264	71	7918	0.000102846833472611	3.16651819499571e-12	NA	M1	0.0554706302050763	0	Peripheral nodes
otu2265	67	141.333333333333	0.000109441219223502	4.57510963975648e-11	NA	M1	-0.00288575532858788	0	Peripheral nodes
otu2266	16	0	0.00397697749710222	2.03660804926403e-17	NA	M3	-0.363599158222166	0	Peripheral nodes
otu2267	5	97	9.55376829107556e-05	5.36206653077105e-13	NA	M1	-0.907409731100383	0	Peripheral nodes
otu2268	18	3819	8.05297839310914e-05	3.39434674877338e-17	NA	M1	-0.717751478115974	0	Peripheral nodes
otu2269	16	1314	8.07256662666268e-05	5.4309547980374e-17	NA	M1	-0.746929670882806	0	Peripheral nodes
otu2270	14	34.5	9.50440948471466e-05	9.16324270911866e-13	NA	M1	-0.776107863649638	0	Peripheral nodes
otu2271	2	0.2	0.101015228426396	0	NA	M35	-0.58554004376912	0	Peripheral nodes
otu2274	60	654	9.98018406745363e-05	2.9393413557938e-12	NA	M1	-0.1050094300125	0	Peripheral nodes
otu2275	25	1819	8.22401039536481e-05	1.35773869950935e-16	NA	M1	-0.615627803432062	0	Peripheral nodes
otu2276	187	819.595202192143	9.76800154046574e-05	8.12470837786396e-14	NA	M1	1.74780581068134	0	Peripheral nodes
otu2278	31	25220.3333333333	8.87703183779404e-05	3.59800755369978e-15	NA	M1	-0.528093225131566	0	Peripheral nodes
otu2279	24	5258	8.32514966849802e-05	1.28985176453388e-16	NA	M1	-0.630216899815478	0	Peripheral nodes
otu2280	4	0	8.58380894154083e-05	3.53589100819723e-14	NA	M1	-0.921998827483799	0	Peripheral nodes
otu2281	154	19.799442482996	9.72474757506735e-05	1.40118633789365e-13	NA	M1	1.26636563002861	0	Peripheral nodes
otu2282	187	819.595202192143	9.76800154046574e-05	8.11927742306592e-14	NA	M1	1.74780581068134	0	Peripheral nodes
otu2285	53	10134	9.98797425937197e-05	2.17329160414363e-12	NA	M1	-0.207133104696413	0	Peripheral nodes
otu2286	2	0	7.38794059706351e-05	2.34209925665363e-16	NA	M1	-0.951177020250631	0	Peripheral nodes
otu2287	36	713	0.000103214147569109	4.42440743280444e-11	NA	M1	-0.455147743214485	0	Peripheral nodes
otu2288	70	2023.16666666667	9.90826360659471e-05	3.29528613325718e-12	NA	M1	0.0408815338216603	0	Peripheral nodes
otu2289	190	49926.7210947487	0.000105795663041368	1.89399117626756e-12	NA	M1	1.79157309983159	0	Peripheral nodes
otu2291	191	5794.14723040889	0.000105843466508277	1.90050832202521e-12	NA	M1	1.806162196215	0	Peripheral nodes
