Source,Target,Type,Id,Label,timeset,Weight,correlation
otu954,otu5941,Undirected,7382,,,0.98995,0.98995
otu954,otu6361,Undirected,7383,,,0.98995,0.98995
otu954,otu6447,Undirected,7384,,,0.98995,0.98995
otu954,otu6672,Undirected,7385,,,0.98995,0.98995
otu954,otu6695,Undirected,7386,,,0.98995,0.98995
otu954,otu6716,Undirected,7387,,,0.98995,0.98995
otu954,otu6804,Undirected,7388,,,0.98995,0.98995
otu954,otu8803,Undirected,7389,,,0.98995,0.98995
otu954,otu10010,Undirected,7390,,,0.98995,0.98995
otu955,otu979,Undirected,7391,,,0.991803,0.991803
otu955,otu1129,Undirected,7392,,,0.991803,0.991803
otu955,otu1363,Undirected,7393,,,0.991803,0.991803
otu955,otu1413,Undirected,7394,,,0.991803,0.991803
otu955,otu1626,Undirected,7395,,,0.991803,0.991803
otu955,otu1639,Undirected,7396,,,0.991803,0.991803
otu955,otu1660,Undirected,7397,,,0.991803,0.991803
otu955,otu1761,Undirected,7398,,,0.991803,0.991803
otu955,otu1840,Undirected,7399,,,0.991803,0.991803
otu955,otu1849,Undirected,7400,,,0.991803,0.991803
otu955,otu1862,Undirected,7401,,,0.991803,0.991803
otu955,otu1905,Undirected,7402,,,0.991803,0.991803
otu955,otu1907,Undirected,7403,,,0.991803,0.991803
otu955,otu2031,Undirected,7404,,,0.991803,0.991803
otu955,otu2107,Undirected,7405,,,0.991803,0.991803
otu955,otu2181,Undirected,7406,,,0.991803,0.991803
otu955,otu2364,Undirected,7407,,,0.991803,0.991803
otu955,otu2375,Undirected,7408,,,0.991803,0.991803
otu955,otu2769,Undirected,7409,,,0.991803,0.991803
otu955,otu3712,Undirected,7410,,,0.991803,0.991803
otu955,otu4148,Undirected,7411,,,0.991803,0.991803
otu955,otu4153,Undirected,7412,,,0.991803,0.991803
otu955,otu4649,Undirected,7413,,,0.991803,0.991803
otu955,otu5382,Undirected,7414,,,0.991803,0.991803
otu955,otu5412,Undirected,7415,,,0.991803,0.991803
otu955,otu5439,Undirected,7416,,,0.991803,0.991803
otu955,otu5518,Undirected,7417,,,0.991803,0.991803
otu955,otu5725,Undirected,7418,,,0.991803,0.991803
otu955,otu6448,Undirected,7419,,,0.991803,0.991803
otu955,otu6888,Undirected,7420,,,0.991803,0.991803
otu955,otu7293,Undirected,7421,,,0.991803,0.991803
otu955,otu7543,Undirected,7422,,,0.991803,0.991803
otu955,otu7550,Undirected,7423,,,0.991803,0.991803
otu955,otu8656,Undirected,7424,,,0.991803,0.991803
otu955,otu9516,Undirected,7425,,,0.991803,0.991803
otu955,otu10030,Undirected,7426,,,0.991803,0.991803
otu955,otu10159,Undirected,7427,,,0.991803,0.991803
otu956,otu1249,Undirected,7428,,,0.98995,0.98995
otu956,otu2359,Undirected,7429,,,0.98995,0.98995
otu956,otu2871,Undirected,7430,,,0.98995,0.98995
otu956,otu4138,Undirected,7431,,,0.98995,0.98995
otu956,otu4604,Undirected,7432,,,0.98995,0.98995
otu956,otu4650,Undirected,7433,,,0.98995,0.98995
otu956,otu5036,Undirected,7434,,,0.98995,0.98995
otu956,otu7579,Undirected,7435,,,0.98995,0.98995
otu956,otu9695,Undirected,7436,,,0.98995,0.98995
otu956,otu9864,Undirected,7437,,,0.98995,0.98995
otu956,otu10065,Undirected,7438,,,0.98995,0.98995
otu956,otu10161,Undirected,7439,,,0.98995,0.98995
otu956,otu10163,Undirected,7440,,,0.98995,0.98995
otu960,otu1039,Undirected,7441,,,0.987013,0.987013
otu960,otu1093,Undirected,7442,,,0.993506,0.993506
otu960,otu1102,Undirected,7443,,,0.993506,0.993506
otu960,otu1106,Undirected,7444,,,0.987013,0.987013
otu960,otu1262,Undirected,7445,,,0.987013,0.987013
otu960,otu1266,Undirected,7446,,,0.993506,0.993506
otu960,otu1593,Undirected,7447,,,0.987013,0.987013
otu960,otu1603,Undirected,7448,,,0.987013,0.987013
otu960,otu1611,Undirected,7449,,,0.987013,0.987013
otu960,otu1819,Undirected,7450,,,0.993506,0.993506
otu960,otu1839,Undirected,7451,,,0.987013,0.987013
otu960,otu1856,Undirected,7452,,,0.993506,0.993506
otu960,otu1873,Undirected,7453,,,0.987013,0.987013
otu960,otu1883,Undirected,7454,,,0.993506,0.993506
otu960,otu1884,Undirected,7455,,,0.993506,0.993506
otu960,otu1910,Undirected,7456,,,0.987013,0.987013
otu960,otu1915,Undirected,7457,,,0.993506,0.993506
otu960,otu1926,Undirected,7458,,,0.987013,0.987013
otu960,otu1976,Undirected,7459,,,0.993506,0.993506
otu960,otu2001,Undirected,7460,,,0.987013,0.987013
otu960,otu2098,Undirected,7461,,,0.993506,0.993506
otu960,otu2118,Undirected,7462,,,0.993506,0.993506
otu960,otu2127,Undirected,7463,,,0.993506,0.993506
otu960,otu2138,Undirected,7464,,,0.987013,0.987013
otu960,otu2211,Undirected,7465,,,0.993506,0.993506
otu960,otu4060,Undirected,7466,,,0.993506,0.993506
otu960,otu5705,Undirected,7467,,,0.987013,0.987013
otu960,otu6771,Undirected,7468,,,0.980519,0.980519
otu960,otu10201,Undirected,7469,,,0.993506,0.993506
otu960,otu10221,Undirected,7470,,,0.980519,0.980519
otu968,otu1005,Undirected,7471,,,0.993921,0.993921
otu968,otu1015,Undirected,7472,,,0.993921,0.993921
otu968,otu1214,Undirected,7473,,,0.993921,0.993921
otu968,otu1313,Undirected,7474,,,0.993921,0.993921
otu968,otu1314,Undirected,7475,,,0.993921,0.993921
otu968,otu1353,Undirected,7476,,,0.981763,0.981763
otu968,otu1539,Undirected,7477,,,0.993921,0.993921
otu968,otu1581,Undirected,7478,,,0.993921,0.993921
otu968,otu1594,Undirected,7479,,,0.981763,0.981763
otu968,otu1648,Undirected,7480,,,0.993921,0.993921
otu968,otu1788,Undirected,7481,,,0.993921,0.993921
otu968,otu1836,Undirected,7482,,,0.993921,0.993921
otu968,otu1892,Undirected,7483,,,0.981763,0.981763
otu968,otu1893,Undirected,7484,,,0.993921,0.993921
otu968,otu1950,Undirected,7485,,,0.993921,0.993921
otu968,otu1996,Undirected,7486,,,0.993921,0.993921
otu968,otu2006,Undirected,7487,,,0.993921,0.993921
otu968,otu2008,Undirected,7488,,,0.981763,0.981763
otu968,otu2076,Undirected,7489,,,0.993921,0.993921
otu968,otu2116,Undirected,7490,,,0.993921,0.993921
otu968,otu2339,Undirected,7491,,,0.993921,0.993921
otu968,otu5716,Undirected,7492,,,0.981763,0.981763
otu968,otu8620,Undirected,7493,,,0.993921,0.993921
otu970,otu1157,Undirected,7494,,,0.98995,0.98995
otu970,otu1292,Undirected,7495,,,0.98995,0.98995
otu970,otu1302,Undirected,7496,,,0.98995,0.98995
otu970,otu1360,Undirected,7497,,,0.98995,0.98995
otu970,otu1415,Undirected,7498,,,0.98995,0.98995
otu970,otu1585,Undirected,7499,,,0.98995,0.98995
otu970,otu1822,Undirected,7500,,,0.98995,0.98995
otu970,otu2013,Undirected,7501,,,0.98995,0.98995
otu970,otu2052,Undirected,7502,,,0.98995,0.98995
otu970,otu2055,Undirected,7503,,,0.98995,0.98995
otu970,otu2780,Undirected,7504,,,0.98995,0.98995
otu970,otu2854,Undirected,7505,,,0.98995,0.98995
otu970,otu3954,Undirected,7506,,,0.98995,0.98995
otu970,otu5158,Undirected,7507,,,0.98995,0.98995
otu970,otu5503,Undirected,7508,,,0.98995,0.98995
otu970,otu5618,Undirected,7509,,,0.98995,0.98995
otu970,otu5736,Undirected,7510,,,0.98995,0.98995
otu970,otu5852,Undirected,7511,,,0.98995,0.98995
otu970,otu6221,Undirected,7512,,,0.98995,0.98995
otu970,otu6314,Undirected,7513,,,0.98995,0.98995
otu970,otu6481,Undirected,7514,,,0.98995,0.98995
otu970,otu6706,Undirected,7515,,,0.98995,0.98995
otu970,otu6727,Undirected,7516,,,0.98995,0.98995
otu970,otu6745,Undirected,7517,,,0.98995,0.98995
otu970,otu6767,Undirected,7518,,,0.98995,0.98995
otu970,otu6783,Undirected,7519,,,0.98995,0.98995
otu970,otu6857,Undirected,7520,,,0.98995,0.98995
otu970,otu6938,Undirected,7521,,,0.98995,0.98995
otu970,otu6941,Undirected,7522,,,0.98995,0.98995
otu970,otu7328,Undirected,7523,,,0.98995,0.98995
otu970,otu7344,Undirected,7524,,,0.98995,0.98995
otu970,otu7559,Undirected,7525,,,0.98995,0.98995
otu970,otu10018,Undirected,7526,,,0.98995,0.98995
otu970,otu10058,Undirected,7527,,,0.98995,0.98995
otu970,otu10069,Undirected,7528,,,0.98995,0.98995
otu970,otu10103,Undirected,7529,,,0.98995,0.98995
otu970,otu10114,Undirected,7530,,,0.98995,0.98995
otu971,otu1046,Undirected,7531,,,0.992857,0.992857
otu971,otu1063,Undirected,7532,,,0.992857,0.992857
otu971,otu1281,Undirected,7533,,,0.992857,0.992857
otu971,otu1293,Undirected,7534,,,0.992857,0.992857
otu971,otu1318,Undirected,7535,,,0.992857,0.992857
otu971,otu1328,Undirected,7536,,,0.985714,0.985714
otu971,otu1378,Undirected,7537,,,0.992857,0.992857
otu971,otu1428,Undirected,7538,,,0.992857,0.992857
otu971,otu1588,Undirected,7539,,,0.992857,0.992857
otu971,otu1596,Undirected,7540,,,0.992857,0.992857
otu971,otu1600,Undirected,7541,,,0.992857,0.992857
otu971,otu1623,Undirected,7542,,,0.992857,0.992857
otu971,otu1745,Undirected,7543,,,0.992857,0.992857
otu971,otu1793,Undirected,7544,,,0.992857,0.992857
otu971,otu1796,Undirected,7545,,,0.992857,0.992857
otu971,otu1809,Undirected,7546,,,0.992857,0.992857
otu971,otu1857,Undirected,7547,,,0.992857,0.992857
otu971,otu1882,Undirected,7548,,,0.992857,0.992857
otu971,otu1919,Undirected,7549,,,0.992857,0.992857
otu971,otu1955,Undirected,7550,,,0.992857,0.992857
otu971,otu2007,Undirected,7551,,,0.992857,0.992857
otu971,otu2009,Undirected,7552,,,0.992857,0.992857
otu971,otu2068,Undirected,7553,,,0.992857,0.992857
otu971,otu2129,Undirected,7554,,,0.985714,0.985714
otu971,otu2134,Undirected,7555,,,0.992857,0.992857
otu971,otu2171,Undirected,7556,,,0.985714,0.985714
otu971,otu2340,Undirected,7557,,,0.992857,0.992857
otu971,otu6930,Undirected,7558,,,0.992857,0.992857
otu971,otu7560,Undirected,7559,,,0.992857,0.992857
otu973,otu977,Undirected,7560,,,0.98995,0.98995
otu973,otu978,Undirected,7561,,,0.98995,0.98995
otu973,otu984,Undirected,7562,,,0.98995,0.98995
otu973,otu986,Undirected,7563,,,0.98995,0.98995
otu973,otu987,Undirected,7564,,,0.98995,0.98995
otu973,otu988,Undirected,7565,,,0.98995,0.98995
otu973,otu993,Undirected,7566,,,0.98995,0.98995
otu973,otu1004,Undirected,7567,,,0.98995,0.98995
otu973,otu1051,Undirected,7568,,,0.98995,0.98995
otu973,otu1062,Undirected,7569,,,0.98995,0.98995
otu973,otu1108,Undirected,7570,,,0.98995,0.98995
otu973,otu1122,Undirected,7571,,,0.98995,0.98995
otu973,otu1142,Undirected,7572,,,0.98995,0.98995
otu973,otu1246,Undirected,7573,,,0.98995,0.98995
otu973,otu1278,Undirected,7574,,,0.98995,0.98995
otu973,otu1329,Undirected,7575,,,0.98995,0.98995
otu973,otu1355,Undirected,7576,,,0.98995,0.98995
otu973,otu1377,Undirected,7577,,,0.98995,0.98995
otu973,otu1382,Undirected,7578,,,0.98995,0.98995
otu973,otu1414,Undirected,7579,,,0.98995,0.98995
otu973,otu1443,Undirected,7580,,,0.98995,0.98995
otu973,otu1453,Undirected,7581,,,0.98995,0.98995
otu973,otu1507,Undirected,7582,,,0.98995,0.98995
otu973,otu1532,Undirected,7583,,,0.98995,0.98995
otu973,otu1535,Undirected,7584,,,0.98995,0.98995
otu973,otu1583,Undirected,7585,,,0.98995,0.98995
otu973,otu1602,Undirected,7586,,,0.98995,0.98995
otu973,otu1610,Undirected,7587,,,0.98995,0.98995
otu973,otu1633,Undirected,7588,,,0.98995,0.98995
otu973,otu1635,Undirected,7589,,,0.98995,0.98995
otu973,otu1637,Undirected,7590,,,0.98995,0.98995
otu973,otu1672,Undirected,7591,,,0.98995,0.98995
otu973,otu1710,Undirected,7592,,,0.98995,0.98995
otu973,otu1729,Undirected,7593,,,0.98995,0.98995
otu973,otu1733,Undirected,7594,,,0.98995,0.98995
otu973,otu1805,Undirected,7595,,,0.98995,0.98995
otu973,otu1827,Undirected,7596,,,0.98995,0.98995
otu973,otu1847,Undirected,7597,,,0.98995,0.98995
otu973,otu1850,Undirected,7598,,,0.98995,0.98995
otu973,otu1876,Undirected,7599,,,0.98995,0.98995
otu973,otu1878,Undirected,7600,,,0.98995,0.98995
otu973,otu1887,Undirected,7601,,,0.98995,0.98995
otu973,otu1924,Undirected,7602,,,0.98995,0.98995
otu973,otu2032,Undirected,7603,,,0.98995,0.98995
otu973,otu2082,Undirected,7604,,,0.98995,0.98995
otu973,otu2093,Undirected,7605,,,0.98995,0.98995
otu973,otu2106,Undirected,7606,,,0.98995,0.98995
otu973,otu2150,Undirected,7607,,,0.98995,0.98995
otu973,otu2156,Undirected,7608,,,0.98995,0.98995
otu973,otu2159,Undirected,7609,,,0.98995,0.98995
otu973,otu2320,Undirected,7610,,,0.98995,0.98995
otu973,otu2343,Undirected,7611,,,0.98995,0.98995
otu973,otu2345,Undirected,7612,,,0.98995,0.98995
otu973,otu2358,Undirected,7613,,,0.98995,0.98995
otu973,otu2761,Undirected,7614,,,0.98995,0.98995
otu973,otu2824,Undirected,7615,,,0.98995,0.98995
otu973,otu2832,Undirected,7616,,,0.98995,0.98995
otu973,otu3706,Undirected,7617,,,0.98995,0.98995
otu973,otu3795,Undirected,7618,,,0.98995,0.98995
otu973,otu3947,Undirected,7619,,,0.98995,0.98995
otu973,otu4117,Undirected,7620,,,0.98995,0.98995
otu973,otu4432,Undirected,7621,,,0.98995,0.98995
otu973,otu4659,Undirected,7622,,,0.98995,0.98995
otu973,otu4908,Undirected,7623,,,0.98995,0.98995
otu973,otu5202,Undirected,7624,,,0.98995,0.98995
otu973,otu5363,Undirected,7625,,,0.98995,0.98995
otu973,otu5377,Undirected,7626,,,0.98995,0.98995
otu973,otu5403,Undirected,7627,,,0.98995,0.98995
otu973,otu5534,Undirected,7628,,,0.98995,0.98995
otu973,otu5615,Undirected,7629,,,0.98995,0.98995
otu973,otu5706,Undirected,7630,,,0.98995,0.98995
otu973,otu5710,Undirected,7631,,,0.98995,0.98995
otu973,otu5728,Undirected,7632,,,0.98995,0.98995
otu973,otu5765,Undirected,7633,,,0.98995,0.98995
otu973,otu5771,Undirected,7634,,,0.98995,0.98995
otu973,otu5775,Undirected,7635,,,0.98995,0.98995
otu973,otu5815,Undirected,7636,,,0.98995,0.98995
otu973,otu5870,Undirected,7637,,,0.98995,0.98995
otu973,otu6110,Undirected,7638,,,0.98995,0.98995
otu973,otu6132,Undirected,7639,,,0.98995,0.98995
otu973,otu6142,Undirected,7640,,,0.98995,0.98995
otu973,otu6345,Undirected,7641,,,0.98995,0.98995
otu973,otu6457,Undirected,7642,,,0.98995,0.98995
otu973,otu6638,Undirected,7643,,,0.98995,0.98995
otu973,otu6696,Undirected,7644,,,0.98995,0.98995
otu973,otu6721,Undirected,7645,,,0.98995,0.98995
otu973,otu6740,Undirected,7646,,,0.98995,0.98995
otu973,otu6816,Undirected,7647,,,0.98995,0.98995
otu973,otu6846,Undirected,7648,,,0.98995,0.98995
otu973,otu6865,Undirected,7649,,,0.98995,0.98995
otu973,otu6887,Undirected,7650,,,0.98995,0.98995
otu973,otu6963,Undirected,7651,,,0.98995,0.98995
otu973,otu6997,Undirected,7652,,,0.98995,0.98995
otu973,otu7055,Undirected,7653,,,0.98995,0.98995
otu973,otu7157,Undirected,7654,,,0.98995,0.98995
otu973,otu7238,Undirected,7655,,,0.98995,0.98995
otu973,otu7240,Undirected,7656,,,0.98995,0.98995
otu973,otu7263,Undirected,7657,,,0.98995,0.98995
otu973,otu7281,Undirected,7658,,,0.98995,0.98995
otu973,otu7282,Undirected,7659,,,0.98995,0.98995
otu973,otu8655,Undirected,7660,,,0.98995,0.98995
otu973,otu8681,Undirected,7661,,,0.98995,0.98995
otu973,otu8898,Undirected,7662,,,0.98995,0.98995
otu973,otu9701,Undirected,7663,,,0.98995,0.98995
otu973,otu9708,Undirected,7664,,,0.98995,0.98995
otu973,otu9712,Undirected,7665,,,0.98995,0.98995
otu973,otu9727,Undirected,7666,,,0.98995,0.98995
otu973,otu9751,Undirected,7667,,,0.98995,0.98995
otu973,otu9848,Undirected,7668,,,0.98995,0.98995
otu973,otu10006,Undirected,7669,,,0.98995,0.98995
otu974,otu1010,Undirected,7670,,,0.980043,0.980043
otu974,otu1014,Undirected,7671,,,0.986029,0.986029
otu974,otu1211,Undirected,7672,,,0.980043,0.980043
otu974,otu1261,Undirected,7673,,,0.980043,0.980043
otu974,otu1267,Undirected,7674,,,0.99435,0.99435
otu974,otu1570,Undirected,7675,,,0.986029,0.986029
otu974,otu1643,Undirected,7676,,,0.985775,0.985775
otu974,otu1647,Undirected,7677,,,0.985775,0.985775
otu974,otu1768,Undirected,7678,,,0.980043,0.980043
otu974,otu1804,Undirected,7679,,,0.980043,0.980043
otu974,otu1841,Undirected,7680,,,0.988701,0.988701
otu974,otu1860,Undirected,7681,,,0.988701,0.988701
otu974,otu1920,Undirected,7682,,,0.983051,0.983051
otu974,otu1935,Undirected,7683,,,0.99435,0.99435
otu974,otu1952,Undirected,7684,,,0.980043,0.980043
otu974,otu1989,Undirected,7685,,,0.987525,0.987525
otu974,otu1990,Undirected,7686,,,0.983051,0.983051
otu974,otu1993,Undirected,7687,,,0.983051,0.983051
otu974,otu2059,Undirected,7688,,,0.981946,0.981946
otu974,otu2066,Undirected,7689,,,0.988701,0.988701
otu974,otu2071,Undirected,7690,,,0.99435,0.99435
otu974,otu2074,Undirected,7691,,,0.986029,0.986029
otu974,otu2083,Undirected,7692,,,0.980043,0.980043
otu974,otu2094,Undirected,7693,,,0.99435,0.99435
otu974,otu2104,Undirected,7694,,,0.980043,0.980043
otu974,otu2115,Undirected,7695,,,0.983051,0.983051
otu974,otu2119,Undirected,7696,,,0.980043,0.980043
otu974,otu2120,Undirected,7697,,,0.983051,0.983051
otu974,otu2135,Undirected,7698,,,0.988701,0.988701
otu974,otu2141,Undirected,7699,,,0.980043,0.980043
otu974,otu2146,Undirected,7700,,,0.980043,0.980043
otu974,otu2154,Undirected,7701,,,0.980043,0.980043
otu974,otu2185,Undirected,7702,,,0.991632,0.991632
otu974,otu2188,Undirected,7703,,,0.987525,0.987525
otu974,otu2189,Undirected,7704,,,0.983051,0.983051
otu974,otu2190,Undirected,7705,,,0.985775,0.985775
otu974,otu2191,Undirected,7706,,,0.986029,0.986029
otu974,otu2192,Undirected,7707,,,0.981946,0.981946
otu974,otu2193,Undirected,7708,,,0.980597,0.980597
otu974,otu2194,Undirected,7709,,,0.986168,0.986168
otu974,otu2195,Undirected,7710,,,0.986168,0.986168
otu974,otu2204,Undirected,7711,,,0.99435,0.99435
otu974,otu2206,Undirected,7712,,,0.981946,0.981946
otu974,otu2208,Undirected,7713,,,0.981946,0.981946
otu974,otu2214,Undirected,7714,,,0.981946,0.981946
otu974,otu2215,Undirected,7715,,,0.981946,0.981946
otu974,otu2217,Undirected,7716,,,0.980043,0.980043
otu974,otu2224,Undirected,7717,,,0.980597,0.980597
otu974,otu2227,Undirected,7718,,,0.981946,0.981946
otu974,otu2229,Undirected,7719,,,0.980597,0.980597
otu974,otu2230,Undirected,7720,,,0.981946,0.981946
otu974,otu2232,Undirected,7721,,,0.980427,0.980427
otu974,otu2235,Undirected,7722,,,0.991632,0.991632
otu974,otu2236,Undirected,7723,,,0.981946,0.981946
otu974,otu2237,Undirected,7724,,,0.986029,0.986029
otu974,otu2241,Undirected,7725,,,0.980597,0.980597
otu974,otu2246,Undirected,7726,,,0.987525,0.987525
otu974,otu2250,Undirected,7727,,,0.981946,0.981946
otu974,otu2254,Undirected,7728,,,0.980597,0.980597
otu974,otu2255,Undirected,7729,,,0.980597,0.980597
otu974,otu2256,Undirected,7730,,,0.986168,0.986168
otu974,otu2257,Undirected,7731,,,0.980597,0.980597
otu974,otu2258,Undirected,7732,,,0.980597,0.980597
otu974,otu2259,Undirected,7733,,,0.980597,0.980597
otu974,otu2260,Undirected,7734,,,0.980597,0.980597
otu974,otu2261,Undirected,7735,,,0.981946,0.981946
otu974,otu2262,Undirected,7736,,,0.987525,0.987525
otu974,otu2263,Undirected,7737,,,0.981946,0.981946
otu974,otu2264,Undirected,7738,,,0.981946,0.981946
otu974,otu2276,Undirected,7739,,,0.986029,0.986029
otu974,otu2285,Undirected,7740,,,0.981946,0.981946
otu974,otu2287,Undirected,7741,,,0.988701,0.988701
otu974,otu2288,Undirected,7742,,,0.983051,0.983051
otu974,otu5730,Undirected,7743,,,0.983051,0.983051
otu976,otu1001,Undirected,7744,,,0.994186,0.994186
otu976,otu1013,Undirected,7745,,,0.982558,0.982558
otu976,otu1334,Undirected,7746,,,0.994186,0.994186
otu976,otu1553,Undirected,7747,,,0.988372,0.988372
otu976,otu1572,Undirected,7748,,,0.994186,0.994186
otu976,otu1578,Undirected,7749,,,0.994186,0.994186
otu976,otu1641,Undirected,7750,,,0.982558,0.982558
otu976,otu1790,Undirected,7751,,,0.988372,0.988372
otu976,otu1801,Undirected,7752,,,0.988372,0.988372
otu976,otu1802,Undirected,7753,,,0.988372,0.988372
otu976,otu1829,Undirected,7754,,,0.994186,0.994186
otu976,otu1841,Undirected,7755,,,0.980043,0.980043
otu976,otu1863,Undirected,7756,,,0.994186,0.994186
otu976,otu1880,Undirected,7757,,,0.982558,0.982558
otu976,otu1890,Undirected,7758,,,0.982558,0.982558
otu976,otu1965,Undirected,7759,,,0.994186,0.994186
otu976,otu1993,Undirected,7760,,,0.980043,0.980043
otu976,otu2002,Undirected,7761,,,0.988372,0.988372
otu976,otu2066,Undirected,7762,,,0.980043,0.980043
otu976,otu2101,Undirected,7763,,,0.982558,0.982558
otu976,otu2122,Undirected,7764,,,0.994186,0.994186
otu976,otu2135,Undirected,7765,,,0.980043,0.980043
otu976,otu2169,Undirected,7766,,,0.988372,0.988372
otu976,otu2189,Undirected,7767,,,0.980043,0.980043
otu976,otu2282,Undirected,7768,,,0.982558,0.982558
otu976,otu2287,Undirected,7769,,,0.980043,0.980043
otu976,otu2288,Undirected,7770,,,0.980043,0.980043
otu976,otu2296,Undirected,7771,,,0.994186,0.994186
otu976,otu5730,Undirected,7772,,,0.980043,0.980043
otu976,otu10203,Undirected,7773,,,0.982558,0.982558
otu977,otu1147,Undirected,7774,,,0.98995,0.98995
otu977,otu1236,Undirected,7775,,,0.98995,0.98995
otu977,otu1287,Undirected,7776,,,0.98995,0.98995
otu977,otu1345,Undirected,7777,,,0.98995,0.98995
otu977,otu1837,Undirected,7778,,,0.98995,0.98995
otu977,otu2050,Undirected,7779,,,0.98995,0.98995
otu977,otu2126,Undirected,7780,,,0.98995,0.98995
otu977,otu2142,Undirected,7781,,,0.98995,0.98995
otu977,otu2298,Undirected,7782,,,0.98995,0.98995
otu977,otu2735,Undirected,7783,,,0.98995,0.98995
otu977,otu2774,Undirected,7784,,,0.98995,0.98995
otu977,otu2816,Undirected,7785,,,0.98995,0.98995
otu977,otu2839,Undirected,7786,,,0.98995,0.98995
otu977,otu3741,Undirected,7787,,,0.98995,0.98995
otu977,otu5014,Undirected,7788,,,0.98995,0.98995
otu977,otu5061,Undirected,7789,,,0.98995,0.98995
otu977,otu5119,Undirected,7790,,,0.98995,0.98995
otu977,otu5678,Undirected,7791,,,0.98995,0.98995
otu977,otu5717,Undirected,7792,,,0.98995,0.98995
otu977,otu5941,Undirected,7793,,,0.98995,0.98995
otu977,otu6361,Undirected,7794,,,0.98995,0.98995
otu977,otu6447,Undirected,7795,,,0.98995,0.98995
otu977,otu6672,Undirected,7796,,,0.98995,0.98995
otu977,otu6695,Undirected,7797,,,0.98995,0.98995
otu977,otu6716,Undirected,7798,,,0.98995,0.98995
otu977,otu6804,Undirected,7799,,,0.98995,0.98995
otu977,otu8803,Undirected,7800,,,0.98995,0.98995
otu977,otu10010,Undirected,7801,,,0.98995,0.98995
otu978,otu1147,Undirected,7802,,,0.98995,0.98995
otu978,otu1236,Undirected,7803,,,0.98995,0.98995
otu978,otu1287,Undirected,7804,,,0.98995,0.98995
otu978,otu1345,Undirected,7805,,,0.98995,0.98995
otu978,otu1837,Undirected,7806,,,0.98995,0.98995
otu978,otu2050,Undirected,7807,,,0.98995,0.98995
otu978,otu2126,Undirected,7808,,,0.98995,0.98995
otu978,otu2142,Undirected,7809,,,0.98995,0.98995
otu978,otu2298,Undirected,7810,,,0.98995,0.98995
otu978,otu2735,Undirected,7811,,,0.98995,0.98995
otu978,otu2774,Undirected,7812,,,0.98995,0.98995
otu978,otu2816,Undirected,7813,,,0.98995,0.98995
otu978,otu2839,Undirected,7814,,,0.98995,0.98995
otu978,otu3741,Undirected,7815,,,0.98995,0.98995
otu978,otu5014,Undirected,7816,,,0.98995,0.98995
otu978,otu5061,Undirected,7817,,,0.98995,0.98995
otu978,otu5119,Undirected,7818,,,0.98995,0.98995
otu978,otu5678,Undirected,7819,,,0.98995,0.98995
otu978,otu5717,Undirected,7820,,,0.98995,0.98995
otu978,otu5941,Undirected,7821,,,0.98995,0.98995
otu978,otu6361,Undirected,7822,,,0.98995,0.98995
otu978,otu6447,Undirected,7823,,,0.98995,0.98995
otu978,otu6672,Undirected,7824,,,0.98995,0.98995
otu978,otu6695,Undirected,7825,,,0.98995,0.98995
otu978,otu6716,Undirected,7826,,,0.98995,0.98995
otu978,otu6804,Undirected,7827,,,0.98995,0.98995
otu978,otu8803,Undirected,7828,,,0.98995,0.98995
otu978,otu10010,Undirected,7829,,,0.98995,0.98995
otu979,otu989,Undirected,7830,,,0.991803,0.991803
otu979,otu1038,Undirected,7831,,,0.991803,0.991803
otu979,otu1047,Undirected,7832,,,0.991803,0.991803
otu979,otu1055,Undirected,7833,,,0.991803,0.991803
otu979,otu1065,Undirected,7834,,,0.991803,0.991803
otu979,otu1066,Undirected,7835,,,0.991803,0.991803
otu979,otu1112,Undirected,7836,,,0.991803,0.991803
otu979,otu1156,Undirected,7837,,,0.991803,0.991803
otu979,otu1272,Undirected,7838,,,0.991803,0.991803
otu979,otu1277,Undirected,7839,,,0.991803,0.991803
otu979,otu1575,Undirected,7840,,,0.991803,0.991803
otu979,otu1586,Undirected,7841,,,0.991803,0.991803
otu979,otu1607,Undirected,7842,,,0.991803,0.991803
otu979,otu1616,Undirected,7843,,,0.991803,0.991803
otu979,otu1636,Undirected,7844,,,0.991803,0.991803
otu979,otu1649,Undirected,7845,,,0.991803,0.991803
otu979,otu1677,Undirected,7846,,,0.991803,0.991803
otu979,otu1787,Undirected,7847,,,0.991803,0.991803
otu979,otu1806,Undirected,7848,,,0.991803,0.991803
otu979,otu1814,Undirected,7849,,,0.991803,0.991803
otu979,otu1823,Undirected,7850,,,0.991803,0.991803
otu979,otu1832,Undirected,7851,,,0.991803,0.991803
otu979,otu1835,Undirected,7852,,,0.991803,0.991803
otu979,otu1844,Undirected,7853,,,0.991803,0.991803
otu979,otu1877,Undirected,7854,,,0.991803,0.991803
otu979,otu1885,Undirected,7855,,,0.991803,0.991803
otu979,otu1900,Undirected,7856,,,0.991803,0.991803
otu979,otu1904,Undirected,7857,,,0.991803,0.991803
otu979,otu1909,Undirected,7858,,,0.991803,0.991803
otu979,otu1917,Undirected,7859,,,0.991803,0.991803
otu979,otu1944,Undirected,7860,,,0.991803,0.991803
otu979,otu1947,Undirected,7861,,,0.991803,0.991803
otu979,otu1964,Undirected,7862,,,0.991803,0.991803
otu979,otu1969,Undirected,7863,,,0.991803,0.991803
